Counter_x	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	Concentration (C)	Asymmetry (A)	Clumpiness (S)	Sersic N	Shape Asymmetry (A_S)	Counter_y	$\Delta$PA	v_asym	s_asym	resids	\lambdare	$\epsilon$	A	$A_2$	deltapos	deltapos2	nspax	re	$\mu_V$	$\sigma_{V}$	skewvel	$h_{4,V}$	$\mu_{\sigma}$	$\sigma_{\sigma}$	skewsig	$h_{4,\sigma}$	$|h_{3,V}|$	$|h_{3,\sigma}|$	random
245	fg1_m13	1	1.81	6	1	0.0	0.0	0.6029845723179569	-2.2079475995171025	4.213692648168484	-0.04943139916325782	0.008924619268007064	1.931	0.1944918103037851	97	5.24	0.03	0.03	9.43	0.6	0.76	1.42	2.34	0.68	0.48	585	14.09	16.47	76.32	0.03	-1.24	91.23	18.51	0.94	0.35	0.03	0.94	1.33
247	fg1_m13	1	1.91	6	1	0.0	0.0	0.6023473861774937	-2.196796035904726	3.7114634747790647	-0.05097024873019717	-0.006936291713618905	1.8277	0.2042411696655683	106	3.98	0.03	0.04	9.05	0.64	0.7	2.85	3.39	0.96	0.48	751	15.24	24.99	91.27	-0.03	-1.32	85.47	18.06	1.26	1.16	0.03	1.26	0.92
248	fg1_m13	1	1.96	6	1	0.0	0.0	0.5702828710225482	-2.143287449142456	3.989484576528024	-0.04515897651045463	0.011926911623241323	1.9345	0.1329784727680313	110	1.01	0.03	0.04	8.77	0.66	0.75	1.58	3.11	0.68	0.48	718	16.07	34.42	88.56	-0.05	-1.42	84.98	18.95	1.31	1.05	0.05	1.31	-0.62
249	fg1_m13	1	2.0	6	2	12.232803070069904	3.7691203072765016	0.5667811480637441	-2.1586088905175096	4.070818519777602	-0.037215715852084906	-2.644997023349801e-05	1.8595	0.20690272651663047	115	4.53	0.03	0.04	9.88	0.54	0.7	2.19	3.33	0.68	0.48	360	11.25	42.11	64.67	-0.11	-1.03	104.79	18.6	0.48	-0.46	0.11	0.48	-0.99
250	fg1_m13	1	2.05	6	2	5.590348830549159	4.763432330570383	0.6138220004898268	-0.9790085141962256	1.8334703269653638	0.5865744956686733	0.08046222268923588	1.9742	0.8263344554755085	122	6.73	0.02	0.04	9.66	0.62	0.68	13.18	12.95	1.52	0.48	636	13.98	51.63	82.5	0.01	-1.19	107.45	35.87	2.28	5.13	0.01	2.28	-0.68
251	fg1_m13	1	2.1	6	2	3.136460301394276	3.834246236800551	0.5698184487209006	-1.3083600714251995	3.0738317907381525	0.4466050859986984	0.028777021336671694	2.05	0.690201145618397	129	14.43	0.07	0.06	20.26	0.51	0.62	52.65	55.55	1.55	0.21	945	16.09	35.37	143.01	0.26	-0.71	151.35	58.47	0.95	0.31	0.26	0.95	0.78
252	fg1_m13	1	2.15	6	2	8.417228248591643	5.161786054966727	0.5747627984061644	-0.8566960172201291	3.785964065300509	0.2645513894086073	-0.1004640985577432	2.4848	0.6488460481557584	136	6.81	0.05	0.04	6.47	0.51	0.75	4.62	4.51	0.3	0.48	793	15.35	10.86	68.82	0.21	-1.4	94.77	16.83	1.13	1.34	0.21	1.13	0.93
253	fg1_m13	1	2.2	6	2	10.718552374271463	5.725850439970917	0.6210646030742117	-0.9420877840083852	4.534347346554696	0.17464667907465115	-0.11626017939587704	2.4527	0.7662490135071307	143	0.99	0.05	0.02	8.86	0.38	0.67	15.74	19.34	0.86	0.48	357	9.78	11.96	54.98	-0.06	-1.12	121.01	19.42	-0.04	-0.75	0.06	0.04	1.55
266	fg1_m13	0	3.31	6	1	0.0	0.0	0.5791741988709094	-2.1232595130816105	3.7145705049127162	-0.017347684047281278	-0.008678256124086806	1.7369999999999999	0.1701800221628542	235	2.06	0.04	0.02	7.42	0.29	0.65	2.02	4.74	0.96	0.48	653	12.62	4.61	55.46	-0.05	-0.92	128.88	13.41	0.4	-0.48	0.05	0.4	0.07
267	fg1_m13	0	3.41	6	1	0.0	0.0	0.5752976902438113	-2.185675814172481	3.90221503487016	-0.05414424562989329	-0.18262307259952495	1.8787	0.1293523472319619	240	1.58	0.04	0.02	6.64	0.31	0.63	16.97	25.65	0.96	0.77	655	12.41	2.93	56.62	-0.05	-1.02	129.81	12.44	0.62	0.24	0.05	0.62	-0.62
268	fg1_m13	0	8.38	6	1	0.0	0.0	0.5850377697007375	-2.3031268053601117	3.76649771490346	-0.11692346360340113	-0.20538362367777613	2.2	0.17018902416264853	245	1.44	0.03	0.02	8.13	0.44	0.58	1.67	3.01	0.68	0.48	788	36.52	4.64	76.75	0.04	-1.31	129.38	11.02	1.2	1.08	0.04	1.2	0.17
